"Property.Name","Price","House.Type","Area","Bedrooms","Bathrooms","Receptions","Location","City.County","Postal.Code"
"Kent Terrace",2.48571861741802,"House",1.52392317093494,1.24943476069564,1.24943476069564,1.24943476069564,"Regent's Park","London","NW1 4RP"
"Park Street",2.67316765128037,"House",0.685372935735258,0.590542054646114,0.590542054646114,0.590542054646114,"Mayfair","London","W1K 2JZ"
"Westbridge Road",1.49334137932324,"House",1.78193862791945,1.90832746674517,1.90832746674517,1.90832746674517,"Battersea Park","London","SW11 3PW"
"Residence Tower",-0.559776862157289,"Flat / Apartment",-0.672873205720164,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Woodberry Grove","London","N4 2BS"
"Acfold Road",0.346594348635941,"House",0.543171235010837,1.90832746674517,1.90832746674517,1.90832746674517,"Fulham","London","SW6 2AL"
"Abbey Lodge",1.80208096450828,"Penthouse",0.371649595992721,0.590542054646114,0.590542054646114,0.590542054646114," St John's Wood","London","NW8 7RL"
"North Gate",1.64771117191576,"Flat / Apartment",0.583486150164668,0.590542054646114,0.590542054646114,0.590542054646114," St. John's Wood","London","NW8 7EH"
"New Road",0.170171728530203,"House",1.59502402129715,0.590542054646114,0.590542054646114,0.590542054646114,"Esher","Surrey","KT10 9PG"
"Dalling Road",-0.337043304273795,"House",-0.189827222331539,0.590542054646114,0.590542054646114,0.590542054646114,"","London","W6 0JD"
"Doulton House",-0.295142931998682,"Flat / Apartment",-0.50501655898876,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Fulham","London","SW6 2FS"
"Queensbridge Road",-0.392175373056838,"Flat / Apartment",-0.380406821240556,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Hackney","London","E8 3AR"
"Windsor House",-0.557571579405968,"Flat / Apartment",-0.362081859806997,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Bushey","Hertfordshire","WD23 2RH"
"Chiltern Place",1.36102441424394,"New development",-0.0630184892113077,-0.727243357452941,-0.727243357452941,-0.727243357452941,"66 Chiltern Street","Marylebone","W1U 6NJ"
"Oakhill Avenue",-0.383354242051551,"House",0.035936302529913,0.590542054646114,0.590542054646114,0.590542054646114,"Pinner","Middlesex","HA5 3DL"
"Hereford Road",-0.502439510622924,"Flat / Apartment",-0.873714783031975,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Notting Hill","London","W2 5AJ"
"Hollandgreen Place",0.390700003662376,"New development",-0.38773680581398,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","W8 6AX"
"South Quay Plaza",-0.2157527529511,"New development",-0.373809835124475,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Canary Wharf","London","E14 9SH"
"Wardian West Tower",-0.00625089157553533,"Penthouse",-0.326164935397221,-0.727243357452941,-0.727243357452941,-0.727243357452941," Canary Wharf","London","E14 9TP"
"Kings Gate Walk",-0.017277305332144,"New development",-0.570986420149574,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Victoria","London","SW1E 6AN"
"St George's Park",-0.465834022233735,"New development",-0.0461595246924331,1.24943476069564,1.24943476069564,1.24943476069564,"Suttons Lane","Hornchurch","RM12 6RS"
"Fairacres",-0.237805580464317,"Flat / Apartment",0.505788313686376,0.590542054646114,0.590542054646114,0.590542054646114," Putney","London","SW15 5LX"
"Buckingham Gate",-0.491413096866316,"Flat / Apartment",-0.818739898731297,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW1E 6PB"
"Wardian East Tower",-0.568597993162576,"New development",-0.866384798458552,-1.38613606350247,-1.38613606350247,-1.38613606350247," Canary Wharf","London","E14 9TP"
"Gertrude Street",-0.193699925437882,"Flat / Apartment",-0.535069495739798,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW10 0JG"
"The Arthaus Apartments",-0.579624406919185,"Flat / Apartment",-0.763032015973277,-0.727243357452941,-0.727243357452941,-0.727243357452941,"205 Richmond Road","London","E8 3FF"
"Duchess of Bedford House",0.148118901016986,"Flat / Apartment",-0.275588041840597,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Duchess of Bedfords Walk","London","W8 7QN"
"Malvern Terrace",0.0599075909641165,"House",-0.192759216160908,0.590542054646114,0.590542054646114,0.590542054646114,"Islington","London","N1 1HR"
"Regan Yard",-0.539929317395394,"New development",-0.673606204177507,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," London","N1 6FU","N1 6PH"
"Aberdeen Road",0.721492416360635,"House",1.12443901168334,1.24943476069564,1.24943476069564,1.24943476069564,"","London","N5 2XB"
"23 Maud Street",-0.484797248612351,"Flat / Apartment",-0.351086882946861,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Royal Docks","London","E16 1YU"
"Mozart Terrace",2.48571861741802,"House",1.58183004906498,1.24943476069564,1.24943476069564,1.24943476069564,"Ebury Street","London","SW1W 8UP"
"Gayville Road",-0.436281028083272,"Flat / Apartment",-0.682402185665615,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW11 6JP"
"The Spinney",1.09639048408533,"New development",4.71906344649035,1.24943476069564,1.24943476069564,1.24943476069564,"Queens Drive","Oxshott","KT22 0PL"
"Jessel Drive",-0.612703648189011,"House",-0.509414549732815,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Loughton","Essex","IG10 2EX"
"Boat Race House",-0.240010863215639,"New development",-0.191293219246224,-0.727243357452941,-0.727243357452941,-0.727243357452941,"63 Mortlake High Street","London","SW14 8HL"
"Whiston House",-0.579624406919185,"Flat / Apartment",-0.846593840110307,-0.727243357452941,-0.727243357452941,-0.727243357452941," Halton Road","London","N1 2DH"
"Ebury Square",1.55729457911157,"Flat / Apartment",0.0967751744893302,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","SW1W 9AH"
"Hallowell Road",-0.689888544485271,"Flat / Apartment",-0.835598863250172,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Northwood","Middlesex","HA6 1DT"
"Sussex Square",-0.116515029141622,"Flat / Apartment",-0.130454347286806,0.590542054646114,0.590542054646114,0.590542054646114,"Paddington","London","W2 2SR"
"St John's Place",-0.429665179829307,"Flat / Apartment",-0.669208213433453,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Clerkenwell","London","EC1M 4NP"
"Junction House",-0.442014763236709,"New development",-0.53873448802651,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Battersea","London","SW11 2NU"
"Regents House",-0.480386683109707,"New development",-0.789419960437602,-1.38613606350247,-1.38613606350247,-1.38613606350247," Battersea","London","SW11 4FA"
"Charles Street",-0.116515029141622,"New development",-0.156109293293789,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Barnes","London","SW13 0NZ"
"Queen's Gate Place",0.0378547634508993,"Flat / Apartment",-0.247001102004244,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW7 5NU"
"Goodwood Court",-0.52228705538482,"Flat / Apartment",-0.900835725953643,-1.38613606350247,-1.38613606350247,-1.38613606350247,"54-57 Devonshire Street","London","W1W 5DZ"
"Old Church Street",2.52982427244445,"House",0.867156553156167,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW3 5DQ"
"Overstrand Mansions",-0.0283037190887526,"Flat / Apartment",-0.23967111743082,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Prince of Wales Drive","London","SW11 4HA"
"Overstrand Mansions",-0.1650312496707,"Flat / Apartment",-0.191293219246224,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Prince of Wales Drive","London","SW11 4EY"
"Cranbourne Court",-0.160620684168056,"Flat / Apartment",-0.458104657718848,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Albert Bridge Road","London","SW11 4PE"
"Enclave Court",-0.337043304273795,"Flat / Apartment",-0.481560608353804,-1.38613606350247,-1.38613606350247,-1.38613606350247," Clerkenwell","London","EC1V 0BH"
"Girdlers Road",-0.367917262792299,"Flat / Apartment",-0.552661458716015,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Brook Green","London","W14 0PS"
"Television Centre",-0.226779166707708,"Flat / Apartment",-0.517477532763581,-0.727243357452941,-0.727243357452941,-0.727243357452941,"3 Wood Crescent","London","W12 7GN"
"Pentland House",-0.434075745331951,"Flat / Apartment",-0.747639048369087,-0.727243357452941,-0.727243357452941,-0.727243357452941,"188 Cromwell Road","London","SW5 0SJ"
"Belgrave Court",-0.436281028083272,"Flat / Apartment",-0.318834950823797,-0.727243357452941,-0.727243357452941,-0.727243357452941," Canary Wharf","London","E14 8RJ"
"Gooch House",-0.581830130727057,"Flat / Apartment",-0.675072201092192,-0.727243357452941,-0.727243357452941,-0.727243357452941," Greenwich","London","SE10 0XL"
"Holland Road",-0.469801325903363,"Flat / Apartment",-0.643553267426469,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","W14 8HL"
"Cadogan Court",1.49334137932324,"Flat / Apartment",0.544637231925522,0.590542054646114,0.590542054646114,0.590542054646114," Chelsea","London","SW3 3BX"
"Winchester Place",0.126066073503768,"New development",0.542438236553495,0.590542054646114,0.590542054646114,0.590542054646114,"Highgate","London","N6 5HJ"
"Winchester Place",0.0599075909641165,"New development",0.518982285918539,0.590542054646114,0.590542054646114,0.590542054646114,"Highgate","London","N6 5HJ"
"Windmill Road",-0.381148959300229,"House",0.724221853974404,0.590542054646114,0.590542054646114,0.590542054646114,"Brentford","London","TW8 9NH"
"Green Street",0.875862208953156,"Flat / Apartment",-0.526273514251689,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Mayfair","London","W1K 6RL"
"Christchurch",-0.436281028083272,"Flat / Apartment",-0.381139819697899,-0.727243357452941,-0.727243357452941,-0.727243357452941," Richmond","Surrey","TW9 2AU"
"Lammas Park Road",-0.513465924379533,"Flat / Apartment",-0.504283560531418,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","W5 5JD"
"Sedlescombe Road",0.0599075909641165,"House",0.417095500347948,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW6 1RB"
"Elsworthy Road",2.37545447985193,"New development",1.07899310732811,0.590542054646114,0.590542054646114,0.590542054646114,"Primrose Hill","London","NW3 3DS"
"Roland Gardens",0.611228278794549,"Flat / Apartment",0.559297201072369,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW7 3PG"
"Sloane Court East",-0.348069718030403,"Flat / Apartment",-0.724916096191473,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW3 4TQ"
"Bickenhall Mansions",0.43480565868881,"Flat / Apartment",0.329868683924206,0.590542054646114,0.590542054646114,0.590542054646114,"Bickenhall Street","London","W1U 6BU"
"Stanley Mansions",-0.0944622016284045,"Flat / Apartment",-0.420721736394387,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Chelsea","London","SW10 0AG"
"Carrington House",-0.0724093741151872,"Flat / Apartment",-0.678004194921561,-0.727243357452941,-0.727243357452941,-0.727243357452941," Mayfair","London","W1J 7RG"
"Winston Road",-0.226779166707708,"House",-0.117993373511986,0.590542054646114,0.590542054646114,0.590542054646114,"","London","N16 9LL"
"Milton Grove",0.234124928318533,"House",0.413430508061237,0.590542054646114,0.590542054646114,0.590542054646114,"Stoke Newington","London","N16 8QY"
"Mallord Street",1.71386965445541,"House",0.986635301702975,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW3 6DT"
"West Smithfield",-0.427459897077986,"Flat / Apartment",-0.780623978949494,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","EC1A 9DY"
"Clarence Park Crescent",0.280435866096289,"House",0.442017447897589,1.24943476069564,1.24943476069564,1.24943476069564,"Stanmore","Middlesex","HA7 3GD"
"Sandy Lodge Way",-0.447307441839881,"House",-0.241137114345505,1.24943476069564,1.24943476069564,1.24943476069564,"Northwood","Middlesex","HA6 2AS"
"Wyndham Street",0.787650898900287,"House",0.496259333740925,0.590542054646114,0.590542054646114,0.590542054646114,"Marylebone","London","W1H 1DB"
"Lowther Road",0.412752831175593,"House",1.31135361830565,1.90832746674517,1.90832746674517,1.90832746674517,"Barnes","London","SW13 9NP"
"The Vineyard",-0.559776862157289,"Flat / Apartment",-0.792351954266972,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Richmond","Surrey","TW10 6AS"
"Paddock Way",0.721051359810371,"House",2.28550856811366,1.24943476069564,1.24943476069564,1.24943476069564,"Putney","London","SW15 3TN"
"Danemere Street",0.214277383556638,"House",1.04161018600365,1.90832746674517,1.90832746674517,1.90832746674517,"Putney","London","SW15 1LT"
"Ravenswood Park",-0.414228200570055,"House",-0.0776784583581552,0.590542054646114,0.590542054646114,0.590542054646114,"Northwood","Middlesex","HA6 3PR"
"Lavender Gardens",-0.403201786813447,"Flat / Apartment",-0.587845384668449,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW11 1DJ"
"Quarrendon Street",0.942020691492808,"House",1.23218978491267,1.90832746674517,1.90832746674517,1.90832746674517," Fulham","London","SW6 3ST"
"Icon Apartments",-0.590650820675794,"Flat / Apartment",-0.500618568244706,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"32 Duckett Street","London","E1 4FX"
"Metcalfe Court",-0.568597993162576,"Flat / Apartment",-0.578316404722998,-0.727243357452941,-0.727243357452941,-0.727243357452941," Greenwich","London","SE10 0BZ"
"Godolphin Road",-0.162825966919378,"House",0.184734989370415,0.590542054646114,0.590542054646114,0.590542054646114,"Shepherd's Bush","London","W12 8JW"
"Almeric Road",-0.601677234432402,"Flat / Apartment",-0.855389821598416,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW11 1HL"
"Manor Road South",-0.292959702074873,"House",0.240442872128436,0.590542054646114,0.590542054646114,0.590542054646114,"Esher","Surrey","KT10 0QL"
"Bedford Row",0.500964141228462,"House",0.655319998984221,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SE1 4GP"
"Tudor House",-0.414228200570055,"New development",-0.767430006717331,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Duchess Walk","London","SE1 2SA"
"Grosvenor Square",7.53581611794478,"Flat / Apartment",1.339940558142,0.590542054646114,0.590542054646114,0.590542054646114,"","London","W1K 6LE"
"Northumberland Place",0.611228278794549,"House",0.15834704490609,0.590542054646114,0.590542054646114,0.590542054646114,"Notting Hill","London","W2 5BS"
"Eaton House",-0.29293764924736,"Flat / Apartment",-0.101867407450454,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Canary Wharf","London","E14 8RN"
"Sandy Lodge Way",-0.270884821734143,"House",-0.156109293293789,0.590542054646114,0.590542054646114,0.590542054646114,"Northwood","Middlesex","HA6 2AS"
"Yoakley Road",-0.270884821734143,"House",-0.337892910714699,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Stoke Newington","London","N16 0BA"
"Chalfont House",1.09639048408533,"Flat / Apartment",0.0439992855606792,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"19-21 Chesham Street","London","SW1X 8NG"
"Woodstock Grove",-0.623730061945619,"Flat / Apartment",-0.933087658076708,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","W12 8LE"
"Albert Court",0.478911313715245,"Flat / Apartment",-0.482293606811147,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Kensington Gore","London","SW7 2BL"
"Wellfields",-0.381148959300229,"House",0.0330043087005435,0.590542054646114,0.590542054646114,0.590542054646114,"Loughton","Essex","IG10 1NX"
"St. Frideswides Mews",-0.645782889458837,"House",-0.837064860164857,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Canary Wharf","London","E14 6LN"
"Harcourt Terrace",-0.29293764924736,"Flat / Apartment",-0.838530857079541,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW10 9JP"
"Garthside",0.280435866096289,"House",1.9314703132173,1.90832746674517,1.90832746674517,1.90832746674517," Ham","Richmond","TW10 5JA"
"Masons Yard",-0.403201786813447,"Flat / Apartment",-0.87518077994666,-1.38613606350247,-1.38613606350247,-1.38613606350247,"St James's","London","SW1Y 6BU"
"Redington Road",-0.248831994220926,"Flat / Apartment",-0.368678845923078,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Hampstead","London","NW3 7RR"
"Discovery Dock Apartments West",-0.469360269353098,"Flat / Apartment",-0.474230623780381,-0.727243357452941,-0.727243357452941,-0.727243357452941," Canary Wharf","London","E14 9LT"
"Manor Road",0.346594348635941,"House",1.52099117710557,0.590542054646114,0.590542054646114,0.590542054646114," Loughton","Essex","IG10 4AD"
"Manor Road",0.498758858477141,"House",2.07440501239906,1.24943476069564,1.24943476069564,1.24943476069564," Loughton","Essex","IG10 4AD"
"Pelhams Walk",0.214277383556638,"New development",1.89628638726486,1.24943476069564,1.24943476069564,1.24943476069564,"Esher","Surrey","KT10 8QD"
"Pembroke Avenue",-0.469801325903363,"House",-0.090872430590318,0.590542054646114,0.590542054646114,0.590542054646114,"Surbiton","Surrey","KT5 8HW"
"Abingdon Villas",1.22870744916463,"House",1.19480686358821,0.590542054646114,0.590542054646114,0.590542054646114,"","London","W8 6BX"
"Columbia Gardens",-0.515671207130855,"New development",-0.851724829311704,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW6 1FA"
"Copsem Drive",0.214277383556638,"House",2.41744829043529,1.90832746674517,1.90832746674517,1.90832746674517,"Esher","Surrey","KT10 9HD"
"New Crane Place",0.0594665344138522,"Flat / Apartment",0.391440554340965,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","E1W 3TX"
"Eaton Square",-0.383354242051551,"Flat / Apartment",-0.469099634578984,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW1W 9BD"
"Courtyard House",-0.29293764924736,"Flat / Apartment",-0.414857748735648,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Fulham","London","SW6 2TR"
"North Gate",0.500523084678198,"Flat / Apartment",-0.096736418249057,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Prince Albert Road","London","NW8 7EJ"
"Waterford Road",0.498758858477141,"House",0.566627185645793,1.24943476069564,1.24943476069564,1.24943476069564," Fulham","London","SW6 2DR"
"Earl's Court Square",-0.590650820675794,"Flat / Apartment",-0.947747627223555,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW5 9DG"
"Onedin Point",-0.557571579405968,"Flat / Apartment",-0.669941211890795,-0.727243357452941,-0.727243357452941,-0.727243357452941,"22 Ensign Street","London","E1 8JT"
"Clapham Common North Side",2.26298505953452,"House",5.25341932189294,2.5672201727947,2.5672201727947,2.5672201727947,"Clapham","London","SW4 0AA"
"Rosscourt Mansions",-0.381148959300229,"Flat / Apartment",-0.408260762619567,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Buckingham Palace Road","London","SW1W 0PR"
"Donovan Court",-0.436281028083272,"Flat / Apartment",-0.780623978949494,-1.38613606350247,-1.38613606350247,-1.38613606350247," London","Chelsea","SW10 9QS"
"Park Village West",0.919967863979591,"House",0.231646890640327,0.590542054646114,0.590542054646114,0.590542054646114,"Regent's Park","London","NW1 4AE"
"Harley Street",7.33734067032582,"House",5.05037874920911,1.90832746674517,1.90832746674517,1.90832746674517,"Marylebone","London","W1G 6BF"
"Amhurst Road",-0.608293082686367,"Flat / Apartment",-0.842928847823596,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Hackney","London","E8 2AW"
"Upper Wimpole Street",4.80126550630583,"House",4.26093941065137,1.90832746674517,1.90832746674517,1.90832746674517,"Marylebone","London","W1G 6LG"
"New Barns Farm",-0.381148959300229,"House",-0.016839586398738,0.590542054646114,0.590542054646114,0.590542054646114," Chigwell","Essex","IG7 6BJ"
"New Barns Farm",-0.381148959300229,"New development",-0.0564215030952263,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Chigwell","Essex","IG7 6BJ"
"New Barns Farm",-0.403201786813447,"New development",-0.112129385853247,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Chigwell","Essex","IG7 6BJ"
"Bideford Avenue",-0.53551875189275,"New development",-0.420721736394387,0.590542054646114,0.590542054646114,0.590542054646114,"Perivale","Greenford","UB6 8DF"
"Lingfield Road",-0.251037276972247,"Flat / Apartment",-0.249933095833614,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Wimbledon","London","SW19 4QA"
"Coombe End",0.787650898900287,"House",2.72017665331769,1.90832746674517,1.90832746674517,1.90832746674517,"Kingston upon Thames","Surrey","KT2 7DQ"
"Berkeley Tower",-0.579624406919185,"Flat / Apartment",-0.749105045283772,-1.38613606350247,-1.38613606350247,-1.38613606350247," Canary Wharf","London","E14 8RP"
"Ditton Grove",-0.381148959300229,"New development",-0.0754794629861281,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Esher","Surrey","KT10 9FN"
"Arundel Gardens",3.36783171794671,"House",2.17702479642699,1.90832746674517,1.90832746674517,1.90832746674517,"Notting Hill","London","W11 2LB"
"Abbey Road",-0.0503565466019699,"Penthouse",-0.130454347286806,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"St John's Wood","London","NW8 9GS"
"The Mansions",-0.0944622016284045,"Flat / Apartment",-0.010975598739999,0.590542054646114,0.590542054646114,0.590542054646114,"252 Old Brompton Road","London","SW5 9HW"
"Richard Burbidge Mansions",-0.0724093741151872,"Flat / Apartment",0.0608582500795538,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Barnes","London","SW13 8RB"
"Clapham Common North Side",-0.520081772633498,"Flat / Apartment",-0.775492989748097,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW4 9SH"
"Geraldine Road",-0.469360269353098,"Flat / Apartment",-0.527739511166374,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Wandsworth","London","SW18 2NS"
"Linksway",1.38087195900583,"House",4.63916661464003,1.90832746674517,1.90832746674517,1.90832746674517,"Northwood","Middlesex","HA6 2XB"
"Wimbledon Park Road",0.346594348635941,"House",1.28643167075601,1.24943476069564,1.24943476069564,1.24943476069564,"Putney","London","SW18 5SJ"
"Barnes Avenue",0.721492416360635,"New development",0.738148824663909,1.24943476069564,1.24943476069564,1.24943476069564,"Barnes","London","SW13 9AB"
"New Providence Wharf",-0.681067413479984,"Flat / Apartment",-0.911830702813779,-1.38613606350247,-1.38613606350247,-1.38613606350247," Canary Wharf","London","E14 9PL"
"Upper Belgrave Street",2.92677516768236,"Penthouse",0.973441329470812,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","SW1X 8BD"
"Rathbone Square",0.368647176149159,"New development",-0.458837656176191,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Fitzrovia","London","W1T 1JN"
"Ebury Street",0.542864513503575,"Flat / Apartment",-0.192759216160908,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","SW1W 0PB"
"Arlington Street",0.831756553926722,"Penthouse",-0.090872430590318,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"St James's","London","SW1A 1RD"
"Moor Lane",-0.469360269353098,"Flat / Apartment",-0.836331861707514,-1.38613606350247,-1.38613606350247,-1.38613606350247,"City Of London","London","EC2Y 9BA"
"Duncan Terrace",1.05228482905889,"House",0.899408485279232,0.590542054646114,0.590542054646114,0.590542054646114,"Islington","London","N1 8AG"
"The Old Sorting Office",-0.513465924379533,"Flat / Apartment",-0.716120114703365,-1.38613606350247,-1.38613606350247,-1.38613606350247," Barnes","London","SW13 0LF"
"The Woods",0.346594348635941,"House",2.28330957274164,2.5672201727947,2.5672201727947,2.5672201727947,"Northwood","Middlesex","HA6 3EY"
"Fife Road",1.27281310419107,"House",1.82738453227468,0.590542054646114,0.590542054646114,0.590542054646114,"East Sheen","London","SW14 8BJ"
"Tenby Mansions",0.831756553926722,"Penthouse",0.527778267406647,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Marylebone","London","W1U 5ER"
"Manor Road",0.412752831175593,"House",1.95346026693757,3.22611287884422,3.22611287884422,3.22611287884422,"Chigwell","Essex","IG7 5PQ"
"Worship Street",-0.337043304273795,"Flat / Apartment",-0.50501655898876,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Shoreditch","London","EC2A 2AH"
"Westleigh Avenue",0.366441893397837,"House",1.41690539616295,2.5672201727947,2.5672201727947,2.5672201727947,"Putney","London","SW15 6RQ"
"Benson House",-0.00625089157553533,"New development",-0.565122432490835,-0.727243357452941,-0.727243357452941,-0.727243357452941,"4 Radnor Terrace","London","W14 8FE"
"Parnell Road",-0.678862130728663,"Flat / Apartment",-0.861253809257155,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","E3 2RT"
"Clapham Common North Side",0.390700003662376,"House",1.3641295072343,1.90832746674517,1.90832746674517,1.90832746674517,"","London","SW4 9SE"
"Wellington House",0.721492416360635,"Penthouse",-0.0373635432043246,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Westminster","London","SW1E 6AL"
"Colinette Road",0.975099932762634,"House",2.90415926611063,2.5672201727947,2.5672201727947,2.5672201727947,"Putney","London","SW15 6QG"
"Holland Park Villas",2.24313751477263,"New development",0.186933984742442,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"6 Campden Hill","London","W8 7AD"
"North Grove",0.280435866096289,"House",0.647990014410797,0.590542054646114,0.590542054646114,0.590542054646114,"Highgate","London","N6 4SH"
"17 Lillie Square",-0.456128572845168,"New development",-0.815807904901928,-1.38613606350247,-1.38613606350247,-1.38613606350247," Earls Court","London","SW6 1UE"
"17 Lillie Square",-0.193699925437882,"New development",-0.587845384668449,-0.727243357452941,-0.727243357452941,-0.727243357452941," Earls Court","London","SW6 1UE"
"Orchard Court",5.57311446926844,"Flat / Apartment",2.04728406947739,0.590542054646114,0.590542054646114,0.590542054646114," Marylebone","London","W1H 6LE"
"Greville Road",-0.513487977207046,"Flat / Apartment",-0.595175369241873,-1.38613606350247,-1.38613606350247,-1.38613606350247,"St Johns Wood","London","NW6 5JA"
"Sandpits Road",-0.326016890517186,"House",-0.186895228502169,0.590542054646114,0.590542054646114,0.590542054646114,"Richmond","Surrey","TW10 7DT"
"Dominion House, Barts Square",-0.425254614326664,"New development",-0.872981784574633,-1.38613606350247,-1.38613606350247,-1.38613606350247," Farringdon","London","EC1A 7BF"
"Beechmore Road",-0.418638766072699,"Flat / Apartment",-0.386270808899295,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW11 4ET"
"Wilton Crescent &  Kinnerton Street",7.55786894545799,"House",3.72585053679143,2.5672201727947,2.5672201727947,2.5672201727947,"Belgravia","London","SW1X 8RN"
"Denison House",-0.590650820675794,"Flat / Apartment",-0.636956281310388,-0.727243357452941,-0.727243357452941,-0.727243357452941," Canary Wharf","London","E14 9JJ"
"South Hill Park",-0.337043304273795,"Flat / Apartment",-0.683135184122958,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Hampstead","London","NW3 2SS"
"Allingham Court",3.08114496027489,"Penthouse",2.51053909451777,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"44 The Bishops Avenue","London","N2 0BA"
"Blackfriars Road",0.494348292974497,"New development",0.0894451899159065,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SE1 9GD"
"Carlton Hill",1.68961154419087,"House",1.02401822302744,0.590542054646114,0.590542054646114,0.590542054646114,"St John's Wood","London","NW8 0EL"
"Spice Court",-0.502439510622924,"Flat / Apartment",-0.517477532763581,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Asher Way","London","E1W 2JD"
"Ikins House",9.74109886926651,"New development",10.0362342560519,2.5672201727947,2.5672201727947,2.5672201727947,"Hampstead Heath","London","NW11"
"Lancaster Gate",-0.248831994220926,"Flat / Apartment",-0.644286265883812,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Bayswater","London","W2 3LH"
